Beijing,380,4,108,5,0,10
Tianjin,124,3,45,2,0,8
Shanghai,328,1,140,2,0,16
Chongqing,551,5,207,7,0,23
Hebei,300,3,105,9,0,4
Henan,1231,13,440,19,0,49
Yunnan,171,0,42,3,0,0
Liaoning,121,1,40,2,0,9
Heilongjiang,445,11,79,20,0,11
Hunan,1004,3,464,3,1,39
Anhui,962,6,255,12,0,34
Shandong,537,2,173,5,0,17
Xinjiang,71,1,12,1,0,2
Jiangsu,617,0,218,13,0,32
Zhejiang,1167,0,456,5,0,28
Jiangxi,925,1,240,12,0,30
Hubei,58182,1696,6639,1933,100,1016
Guangxi,237,2,49,2,0,5
Gansu,90,2,54,0,0,5
Shanxi,129,0,50,1,0,4
Inner Mongolia,70,0,8,2,0,1
Shaanxi,236,0,71,4,0,11
Jilin,89,1,30,1,0,4
Fujian,287,0,82,2,0,11
Guizhou,144,1,46,1,0,5
Guangdong,1316,2,465,22,0,55
Qinghai,18,0,13,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,481,3,131,11,2,12
Ningxia,70,0,33,0,0,0
Hainan,162,4,52,0,0,13
Taiwan,20,1,2,2,1,0
Hong Kong,57,1,2,1,0,1
Macau,10,0,5,0,0,2
