Beijing,585,8,438,1,0,4
Tianjin,180,3,144,0,0,4
Shanghai,529,6,356,3,0,8
Chongqing,579,6,570,0,0,0
Hebei,326,6,310,0,0,0
Henan,1276,22,1251,0,0,0
Yunnan,184,2,172,0,0,0
Liaoning,141,2,125,0,0,1
Heilongjiang,491,13,469,2,0,0
Hunan,1019,4,1014,0,0,0
Anhui,990,6,984,0,0,0
Shandong,778,7,755,0,0,1
Xinjiang,76,3,73,0,0,0
Jiangsu,651,0,632,0,0,0
Zhejiang,1262,1,1229,2,0,1
Jiangxi,937,1,935,0,0,0
Hubei,67803,3207,63762,1,4,150
Guangxi,254,2,252,0,0,0
Gansu,138,2,131,0,0,4
Shanxi,137,0,133,0,0,0
Inner Mongolia,117,1,74,0,0,0
Shaanxi,256,3,245,1,0,1
Jilin,98,1,92,0,0,0
Fujian,350,1,301,1,0,1
Guizhou,146,2,144,0,0,0
Guangdong,1516,8,1378,2,0,10
Qinghai,18,0,18,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,557,3,538,2,0,1
Ningxia,75,0,75,0,0,0
Hainan,168,6,162,0,0,0
Taiwan,355,5,50,7,0,0
Hong Kong,862,4,173,17,0,0
Macau,43,0,10,0,0,0
