Beijing,297,1,33,23,0,2
Tianjin,81,1,2,2,0,0
Shanghai,277,1,30,20,0,5
Chongqing,426,2,31,15,0,7
Hebei,172,1,22,15,0,9
Henan,914,3,86,63,1,30
Yunnan,138,0,12,5,0,5
Liaoning,99,0,7,5,0,2
Heilongjiang,277,3,12,50,0,4
Hunan,772,0,112,61,0,31
Anhui,665,0,47,74,0,13
Shandong,386,0,37,39,0,10
Xinjiang,39,0,0,3,0,0
Jiangsu,408,0,43,35,0,9
Zhejiang,1006,0,123,52,0,29
Jiangxi,661,0,45,61,0,8
Hubei,24953,699,1115,2841,81,298
Guangxi,172,0,17,4,0,3
Gansu,67,0,9,5,0,3
Shanxi,104,0,15,8,0,3
Inner Mongolia,50,0,5,4,0,1
Shaanxi,184,0,17,11,0,8
Jilin,65,1,4,6,1,0
Fujian,224,0,20,9,0,6
Guizhou,81,1,6,10,0,0
Guangdong,1034,1,88,64,1,19
Qinghai,18,0,3,0,0,0
Tibet,1,0,0,0,0,0
Sichuan,344,1,42,23,0,11
Ningxia,43,0,5,3,0,4
Hainan,117,2,10,11,1,2
Taiwan,16,0,1,0,0,0
Hong Kong,25,1,0,1,0,0
Macau,10,0,1,0,0,0
