Beijing,410,5,248,10,1,13
Tianjin,136,3,102,1,0,6
Shanghai,337,3,276,0,0,4
Chongqing,576,6,401,0,0,17
Hebei,317,6,274,5,0,13
Henan,1272,20,1068,1,1,35
Yunnan,174,2,150,0,0,6
Liaoning,121,1,93,0,0,5
Heilongjiang,480,13,270,0,1,21
Hunan,1017,4,804,1,0,21
Anhui,989,6,792,0,0,48
Shandong,756,6,387,0,0,10
Xinjiang,76,2,43,0,0,9
Jiangsu,631,0,498,0,0,20
Zhejiang,1205,1,932,0,0,65
Jiangxi,934,1,754,0,0,35
Hubei,65596,2641,23383,409,26,2414
Guangxi,252,2,161,0,0,14
Gansu,91,2,81,0,0,0
Shanxi,133,0,107,0,0,3
Inner Mongolia,75,0,43,0,0,5
Shaanxi,245,1,195,0,0,3
Jilin,93,1,67,0,0,2
Fujian,296,1,228,2,0,10
Guizhou,146,2,112,0,0,8
Guangdong,1347,7,890,0,0,39
Qinghai,18,0,18,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,534,3,321,3,0,14
Ningxia,72,0,68,1,0,3
Hainan,168,5,131,0,0,2
Taiwan,32,1,5,0,0,0
Hong Kong,92,2,24,1,0,0
Macau,10,0,8,0,0,1
