Beijing,593,8,514,0,0,4
Tianjin,189,3,174,0,0,0
Shanghai,638,7,530,3,0,9
Chongqing,579,6,570,0,0,0
Hebei,328,6,317,0,0,1
Henan,1276,22,1254,0,0,0
Yunnan,184,2,178,0,0,0
Liaoning,146,2,143,0,0,1
Heilongjiang,905,13,472,7,0,0
Hunan,1019,4,1015,0,0,0
Anhui,991,6,984,0,0,0
Shandong,787,7,765,0,0,0
Xinjiang,76,3,73,0,0,0
Jiangsu,653,0,643,0,0,0
Zhejiang,1268,1,1249,0,0,2
Jiangxi,937,1,936,0,0,0
Hubei,68128,4512,63511,0,0,4
Guangxi,254,2,252,0,0,0
Gansu,139,2,137,0,0,0
Shanxi,197,0,135,0,0,0
Inner Mongolia,194,1,104,1,0,0
Shaanxi,256,3,252,0,0,0
Jilin,104,1,97,0,0,0
Fujian,355,1,339,0,0,0
Guizhou,147,2,145,0,0,0
Guangdong,1581,8,1494,1,0,4
Qinghai,18,0,18,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,561,3,554,0,0,0
Ningxia,75,0,75,0,0,0
Hainan,168,6,162,0,0,0
Taiwan,422,6,203,2,0,14
Hong Kong,1025,4,630,0,0,28
Macau,45,0,22,0,0,2
