Beijing,428,8,308,2,0,5
Tianjin,136,3,128,0,0,0
Shanghai,342,3,314,0,0,1
Chongqing,576,6,527,0,0,1
Hebei,318,6,307,0,0,0
Henan,1272,22,1247,0,0,3
Yunnan,174,2,170,0,0,0
Liaoning,125,1,109,0,0,2
Heilongjiang,481,13,412,0,0,9
Hunan,1018,4,968,0,0,8
Anhui,990,6,984,0,0,5
Shandong,758,6,642,0,0,15
Xinjiang,76,3,73,0,0,1
Jiangsu,631,0,612,0,0,6
Zhejiang,1215,1,1161,0,0,7
Jiangxi,935,1,919,0,0,3
Hubei,67707,2986,45235,41,27,1735
Guangxi,252,2,223,0,0,5
Gansu,124,2,87,4,0,0
Shanxi,133,0,126,0,0,0
Inner Mongolia,75,1,70,0,0,3
Shaanxi,245,1,227,0,0,1
Jilin,93,1,90,0,0,0
Fujian,296,1,295,0,0,0
Guizhou,146,2,117,0,0,2
Guangdong,1352,7,1256,0,0,19
Qinghai,18,0,18,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,539,3,464,0,0,10
Ningxia,75,0,71,0,0,0
Hainan,168,6,159,0,0,1
Taiwan,45,1,13,0,0,1
Hong Kong,114,3,58,6,1,7
Macau,10,0,10,0,0,0
