Beijing,274,1,31,21,0,7
Tianjin,79,1,2,10,0,0
Shanghai,257,1,25,14,0,10
Chongqing,411,2,24,22,0,9
Hebei,157,1,13,22,0,7
Henan,851,2,56,87,0,9
Yunnan,133,0,7,5,0,2
Liaoning,94,0,5,5,0,1
Heilongjiang,227,3,8,37,1,1
Hunan,711,0,81,50,0,27
Anhui,591,0,34,61,0,11
Shandong,347,0,27,40,0,12
Xinjiang,36,0,0,4,0,0
Jiangsu,373,0,34,32,0,11
Zhejiang,954,0,94,59,0,16
Jiangxi,600,0,37,52,0,10
Hubei,22112,618,817,2447,69,184
Guangxi,168,0,14,18,0,1
Gansu,62,0,6,0,0,0
Shanxi,96,0,12,15,0,7
Inner Mongolia,46,0,4,4,0,1
Shaanxi,173,0,9,8,0,3
Jilin,59,0,4,5,0,2
Fujian,215,0,14,10,0,3
Guizhou,71,1,6,7,0,-3
Guangdong,970,0,69,75,0,20
Qinghai,18,0,3,1,0,0
Tibet,1,0,0,0,0,0
Sichuan,321,1,31,20,0,7
Ningxia,40,0,1,6,0,0
Hainan,106,1,8,7,0,3
Taiwan,16,0,1,5,0,1
Hong Kong,24,1,0,3,0,0
Macau,10,0,1,0,0,1
