Beijing,566,8,406,5,0,3
Tianjin,151,3,133,6,0,0
Shanghai,451,5,331,18,0,1
Chongqing,578,6,570,0,0,0
Hebei,319,6,310,0,0,0
Henan,1275,22,1250,1,0,0
Yunnan,178,2,172,2,0,0
Liaoning,128,2,124,1,0,0
Heilongjiang,484,13,469,0,0,1
Hunan,1018,4,1014,0,0,0
Anhui,990,6,984,0,0,0
Shandong,771,7,752,2,0,0
Xinjiang,76,3,73,0,0,0
Jiangsu,640,0,631,2,0,0
Zhejiang,1243,1,1222,2,0,1
Jiangxi,936,1,934,0,0,0
Hubei,67801,3169,61201,0,6,390
Guangxi,254,2,250,0,0,0
Gansu,136,2,121,0,0,2
Shanxi,135,0,133,1,0,0
Inner Mongolia,89,1,74,12,0,0
Shaanxi,253,3,242,3,0,2
Jilin,95,1,92,1,0,0
Fujian,328,1,295,6,0,0
Guizhou,146,2,144,0,0,0
Guangdong,1448,8,1336,15,0,0
Qinghai,18,0,18,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,547,3,536,0,0,0
Ningxia,75,0,75,0,0,0
Hainan,168,6,162,0,0,0
Taiwan,252,2,29,17,0,0
Hong Kong,453,4,110,43,0,8
Macau,31,0,10,1,0,0
