Beijing,491,8,390,11,0,10
Tianjin,137,3,133,0,0,0
Shanghai,371,3,326,8,0,0
Chongqing,576,6,570,0,0,0
Hebei,318,6,310,0,0,0
Henan,1273,22,1250,0,0,0
Yunnan,176,2,172,0,0,0
Liaoning,126,2,122,1,1,0
Heilongjiang,484,13,463,1,0,3
Hunan,1018,4,1014,0,0,0
Anhui,990,6,984,0,0,0
Shandong,762,7,748,1,0,1
Xinjiang,76,3,73,0,0,0
Jiangsu,631,0,631,0,0,0
Zhejiang,1234,1,1219,1,0,2
Jiangxi,935,1,934,0,0,0
Hubei,67800,3133,58382,0,3,700
Guangxi,254,2,250,1,0,0
Gansu,134,2,98,0,0,7
Shanxi,133,0,133,0,0,0
Inner Mongolia,75,1,74,0,0,0
Shaanxi,247,3,237,1,0,0
Jilin,93,1,92,0,0,0
Fujian,299,1,295,3,0,0
Guizhou,146,2,144,0,0,0
Guangdong,1395,8,1323,17,0,5
Qinghai,18,0,18,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,541,3,536,1,0,0
Ningxia,75,0,75,0,0,0
Hainan,168,6,161,0,0,0
Taiwan,135,2,26,27,1,0
Hong Kong,256,4,98,48,0,3
Macau,17,0,10,0,0,0
