Beijing,414,8,282,1,0,6
Tianjin,136,3,111,0,0,0
Shanghai,337,3,292,0,0,2
Chongqing,576,6,469,0,0,19
Hebei,318,6,296,0,0,2
Henan,1272,22,1205,0,0,7
Yunnan,174,2,168,0,0,5
Liaoning,122,1,103,0,0,0
Heilongjiang,480,13,356,0,0,14
Hunan,1018,4,887,0,0,21
Anhui,990,6,917,0,0,44
Shandong,758,6,460,0,0,17
Xinjiang,76,3,66,0,0,2
Jiangsu,631,0,543,0,0,7
Zhejiang,1206,1,1069,1,0,23
Jiangxi,935,1,850,0,0,19
Hubei,67103,2803,33934,196,42,2398
Guangxi,252,2,192,0,0,11
Gansu,91,2,85,0,0,1
Shanxi,133,0,119,0,0,3
Inner Mongolia,75,0,54,0,0,2
Shaanxi,245,1,216,0,0,8
Jilin,93,1,83,0,0,5
Fujian,296,1,255,0,0,8
Guizhou,146,2,114,0,0,2
Guangdong,1350,7,1059,1,0,43
Qinghai,18,0,18,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,538,3,386,0,0,21
Ningxia,74,0,69,1,0,0
Hainan,168,5,151,0,0,2
Taiwan,41,1,12,1,0,3
Hong Kong,100,2,36,4,0,0
Macau,10,0,8,0,0,0
