Beijing,399,4,178,3,0,9
Tianjin,135,3,65,3,0,3
Shanghai,335,3,227,1,1,16
Chongqing,573,6,328,1,0,12
Hebei,309,6,203,1,1,19
Henan,1270,19,830,3,0,94
Yunnan,174,2,107,0,0,11
Liaoning,121,1,66,0,0,5
Heilongjiang,479,12,204,0,0,29
Hunan,1013,4,692,2,0,31
Anhui,989,6,597,1,0,58
Shandong,750,4,302,1,0,21
Xinjiang,76,2,25,0,1,1
Jiangsu,631,0,401,0,0,28
Zhejiang,1205,1,719,2,0,40
Jiangxi,934,1,555,0,0,66
Hubei,64084,2346,15299,1422,202,3418
Guangxi,249,2,104,3,0,7
Gansu,91,2,76,0,0,0
Shanxi,132,0,81,0,0,3
Inner Mongolia,75,0,26,0,0,9
Shaanxi,245,1,149,0,0,15
Jilin,91,1,52,0,0,7
Fujian,293,1,162,0,0,13
Guizhou,146,2,90,0,0,13
Guangdong,1339,5,728,6,0,38
Qinghai,18,0,18,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,526,3,250,1,0,19
Ningxia,71,0,48,0,0,0
Hainan,168,4,104,0,0,9
Taiwan,26,1,2,0,0,0
Hong Kong,69,2,6,1,0,1
Macau,10,0,6,0,0,0
