Beijing,399,4,189,0,0,11
Tianjin,135,3,81,0,0,16
Shanghai,335,3,249,0,0,22
Chongqing,575,6,335,2,0,7
Hebei,311,6,219,2,0,16
Henan,1271,19,868,1,0,38
Yunnan,174,2,115,0,0,8
Liaoning,121,1,73,0,0,7
Heilongjiang,480,12,222,1,0,18
Hunan,1016,4,714,3,0,22
Anhui,989,6,637,0,0,40
Shandong,754,4,321,4,0,19
Xinjiang,76,2,28,0,0,3
Jiangsu,631,0,418,0,0,17
Zhejiang,1205,1,760,0,0,41
Jiangxi,934,1,613,0,0,58
Hubei,64084,2346,15343,0,0,44
Guangxi,249,2,106,0,0,2
Gansu,91,2,78,0,0,2
Shanxi,132,0,88,0,0,7
Inner Mongolia,75,0,27,0,0,1
Shaanxi,245,1,163,0,0,14
Jilin,91,1,54,0,0,2
Fujian,293,1,170,0,0,8
Guizhou,146,2,102,0,0,12
Guangdong,1342,6,755,3,1,27
Qinghai,18,0,18,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,526,3,261,0,0,11
Ningxia,71,0,56,0,0,8
Hainan,168,5,106,0,1,2
Taiwan,28,1,2,2,0,0
Hong Kong,74,2,11,5,0,5
Macau,10,0,6,0,0,0
