Beijing,504,8,396,13,0,6
Tianjin,137,3,133,0,0,0
Shanghai,380,3,327,9,0,1
Chongqing,576,6,570,0,0,0
Hebei,318,6,310,0,0,0
Henan,1273,22,1250,0,0,0
Yunnan,176,2,172,0,0,0
Liaoning,126,2,122,0,0,0
Heilongjiang,484,13,463,0,0,0
Hunan,1018,4,1014,0,0,0
Anhui,990,6,984,0,0,0
Shandong,764,7,749,2,0,1
Xinjiang,76,3,73,0,0,0
Jiangsu,631,0,631,0,0,0
Zhejiang,1236,1,1219,2,0,0
Jiangxi,935,1,934,0,0,0
Hubei,67800,3139,58946,0,6,564
Guangxi,254,2,250,0,0,0
Gansu,134,2,113,0,0,15
Shanxi,133,0,133,0,0,0
Inner Mongolia,75,1,74,0,0,0
Shaanxi,248,3,239,1,0,2
Jilin,93,1,92,0,0,0
Fujian,303,1,295,4,0,0
Guizhou,146,2,144,0,0,0
Guangdong,1400,8,1325,5,0,2
Qinghai,18,0,18,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,542,3,536,1,0,0
Ningxia,75,0,75,0,0,0
Hainan,168,6,161,0,0,0
Taiwan,153,2,28,18,0,2
Hong Kong,273,4,98,17,0,0
Macau,18,0,10,1,0,0
