Beijing,22,0,0,8,0,0
Tianjin,4,0,0,0,0,0
Shanghai,16,0,0,7,0,0
Chongqing,9,0,0,3,0,0
Hebei,1,1,0,0,1,0
Henan,5,0,0,0,0,0
Yunnan,2,0,0,1,0,0
Liaoning,3,0,0,1,0,0
Heilongjiang,2,0,0,2,0,0
Hunan,9,0,0,5,0,0
Anhui,9,0,0,8,0,0
Shandong,6,0,0,4,0,0
Xinjiang,2,0,0,2,0,0
Jiangsu,5,0,0,4,0,0
Zhejiang,27,0,0,17,0,0
Jiangxi,7,0,0,5,0,0
Hubei,444,17,28,0,0,0
Guangxi,5,0,0,3,0,0
Gansu,2,0,0,2,0,0
Shanxi,1,0,0,0,0,0
Inner Mongolia,0,0,0,0,0,0
Shaanxi,3,0,0,3,0,0
Jilin,1,0,0,1,0,0
Fujian,5,0,0,4,0,0
Guizhou,3,0,0,2,0,0
Guangdong,32,0,2,6,0,2
Qinghai,0,0,0,0,0,0
Tibet,0,0,0,0,0,0
Sichuan,8,0,0,3,0,0
Ningxia,1,0,0,0,0,0
Hainan,5,0,0,1,0,0
Taiwan,1,0,0,0,0,0
Hong Kong,2,0,0,2,0,0
Macau,2,0,0,1,0,0
