Beijing,587,8,448,0,0,5
Tianjin,180,3,151,0,0,7
Shanghai,538,6,406,2,0,17
Chongqing,579,6,570,0,0,0
Hebei,327,6,312,0,0,2
Henan,1276,22,1252,0,0,0
Yunnan,184,2,173,0,0,1
Liaoning,144,2,130,2,0,2
Heilongjiang,544,13,469,20,0,0
Hunan,1019,4,1014,0,0,0
Anhui,990,6,984,0,0,0
Shandong,781,7,755,1,0,0
Xinjiang,76,3,73,0,0,0
Jiangsu,651,0,633,0,0,0
Zhejiang,1265,1,1230,1,0,0
Jiangxi,937,1,935,0,0,0
Hubei,67803,3212,64073,0,0,59
Guangxi,254,2,252,0,0,0
Gansu,139,2,132,0,0,0
Shanxi,138,0,133,0,0,0
Inner Mongolia,121,1,74,3,0,0
Shaanxi,256,3,246,0,0,0
Jilin,98,1,92,0,0,0
Fujian,351,1,305,1,0,0
Guizhou,146,2,144,0,0,0
Guangdong,1533,8,1401,1,0,6
Qinghai,18,0,18,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,560,3,541,1,0,1
Ningxia,75,0,75,0,0,0
Hainan,168,6,162,0,0,0
Taiwan,376,5,57,3,0,0
Hong Kong,935,4,216,21,0,0
Macau,44,0,10,0,0,0
