Beijing,577,8,412,4,0,2
Tianjin,166,3,133,5,0,0
Shanghai,492,5,334,7,0,0
Chongqing,579,6,570,1,0,0
Hebei,319,6,310,0,0,0
Henan,1276,22,1251,1,0,0
Yunnan,180,2,172,0,0,0
Liaoning,134,2,124,2,0,0
Heilongjiang,484,13,469,0,0,0
Hunan,1018,4,1014,0,0,0
Anhui,990,6,984,0,0,0
Shandong,772,7,752,0,0,0
Xinjiang,76,3,73,0,0,0
Jiangsu,644,0,631,3,0,0
Zhejiang,1254,1,1225,3,0,0
Jiangxi,937,1,934,1,0,0
Hubei,67801,3182,62570,0,5,472
Guangxi,254,2,250,0,0,0
Gansu,138,2,125,2,0,0
Shanxi,136,0,133,1,0,0
Inner Mongolia,95,1,74,1,0,0
Shaanxi,253,3,242,0,0,0
Jilin,98,1,92,1,0,0
Fujian,338,1,295,1,0,0
Guizhou,146,2,144,0,0,0
Guangdong,1475,8,1349,8,0,8
Qinghai,18,0,18,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,550,3,536,2,0,0
Ningxia,75,0,75,0,0,0
Hainan,168,6,162,0,0,0
Taiwan,298,2,30,15,0,0
Hong Kong,641,4,112,80,0,0
Macau,37,0,10,0,0,0
