Beijing,337,2,44,11,0,7
Tianjin,95,1,8,4,0,4
Shanghai,299,1,48,6,0,4
Chongqing,486,2,66,18,0,15
Hebei,218,2,41,12,0,7
Henan,1073,6,191,40,0,38
Yunnan,149,0,19,8,0,1
Liaoning,108,0,13,1,0,1
Heilongjiang,331,7,30,24,1,16
Hunan,879,1,208,41,0,22
Anhui,830,3,88,51,2,16
Shandong,466,1,66,22,0,3
Xinjiang,49,0,0,4,0,0
Jiangsu,492,0,81,24,0,10
Zhejiang,1092,0,242,17,0,41
Jiangxi,771,1,105,31,1,32
Hubei,31728,974,2222,2097,103,427
Guangxi,210,1,24,15,0,6
Gansu,83,2,17,0,0,1
Shanxi,119,0,25,0,0,0
Inner Mongolia,58,0,5,4,0,0
Shaanxi,213,0,30,5,0,5
Jilin,80,1,13,2,0,1
Fujian,261,0,39,11,0,4
Guizhou,109,1,10,10,0,3
Guangdong,1159,1,167,28,0,26
Qinghai,18,0,3,0,0,0
Tibet,1,0,0,0,0,0
Sichuan,405,1,80,19,0,9
Ningxia,49,0,13,4,0,0
Hainan,138,3,19,7,0,0
Taiwan,18,0,1,0,0,0
Hong Kong,38,1,0,9,0,0
Macau,10,0,1,0,0,0
