Beijing,41,0,2,5,0,1
Tianjin,10,0,0,2,0,0
Shanghai,33,0,1,13,0,0
Chongqing,57,0,0,30,0,0
Hebei,8,1,0,6,0,0
Henan,32,0,0,23,0,0
Yunnan,11,0,0,6,0,0
Liaoning,17,0,0,13,0,0
Heilongjiang,9,1,0,5,0,0
Hunan,43,0,0,19,0,0
Anhui,39,0,0,24,0,0
Shandong,27,0,0,12,0,0
Xinjiang,3,0,0,1,0,0
Jiangsu,18,0,1,9,0,1
Zhejiang,62,0,1,19,0,0
Jiangxi,18,0,0,0,0,0
Hubei,761,40,32,212,16,1
Guangxi,23,0,0,0,0,0
Gansu,4,0,0,2,0,0
Shanxi,6,0,0,5,0,0
Inner Mongolia,7,0,0,6,0,0
Shaanxi,15,0,0,10,0,0
Jilin,4,0,0,1,0,0
Fujian,18,0,0,8,0,0
Guizhou,4,0,0,1,0,0
Guangdong,78,0,2,25,0,0
Qinghai,1,0,0,1,0,0
Tibet,0,0,0,0,0,0
Sichuan,28,0,0,13,0,0
Ningxia,3,0,0,1,0,0
Hainan,19,0,0,11,0,0
Taiwan,3,0,0,0,0,0
Hong Kong,5,0,0,3,0,0
Macau,2,0,0,0,0,0
