Beijing,396,4,169,1,0,16
Tianjin,132,3,62,1,0,3
Shanghai,334,2,211,0,0,12
Chongqing,572,6,316,5,0,17
Hebei,308,5,184,1,0,15
Henan,1267,19,736,2,0,99
Yunnan,174,2,96,0,0,17
Liaoning,121,1,61,0,0,2
Heilongjiang,479,12,175,3,0,39
Hunan,1011,4,661,1,0,27
Anhui,988,6,539,1,0,65
Shandong,749,4,281,203,0,27
Xinjiang,76,1,24,0,0,2
Jiangsu,631,0,373,0,0,17
Zhejiang,1203,1,679,28,0,46
Jiangxi,934,1,489,0,0,56
Hubei,62662,2144,11881,220,0,93
Guangxi,246,2,97,1,0,7
Gansu,91,2,76,0,0,5
Shanxi,132,0,78,0,0,2
Inner Mongolia,75,0,17,0,0,1
Shaanxi,245,1,134,0,0,16
Jilin,91,1,45,0,0,2
Fujian,293,1,149,0,0,23
Guizhou,146,2,77,0,0,5
Guangdong,1333,5,690,1,0,48
Qinghai,18,0,18,0,0,2
Tibet,1,0,1,0,0,0
Sichuan,525,3,231,5,0,14
Ningxia,71,0,48,0,0,4
Hainan,168,4,95,0,0,9
Taiwan,26,1,2,2,0,0
Hong Kong,68,2,5,0,0,-1
Macau,10,0,6,0,0,0
