Beijing,342,3,48,5,1,4
Tianjin,106,2,10,11,1,2
Shanghai,303,1,52,4,0,4
Chongqing,505,3,79,19,1,13
Hebei,239,2,48,21,0,7
Henan,1105,7,218,32,1,27
Yunnan,153,0,20,4,0,1
Liaoning,111,0,19,3,0,6
Heilongjiang,360,8,28,29,1,-2
Hunan,912,1,247,33,0,39
Anhui,860,4,105,30,1,17
Shandong,487,1,80,21,0,14
Xinjiang,55,0,3,6,0,3
Jiangsu,515,0,93,23,0,12
Zhejiang,1117,0,270,25,0,28
Jiangxi,804,1,128,33,0,23
Hubei,33366,1068,2639,1638,94,417
Guangxi,215,1,33,5,0,9
Gansu,86,2,24,3,0,7
Shanxi,124,0,30,5,0,5
Inner Mongolia,58,0,5,0,0,0
Shaanxi,219,0,32,6,0,2
Jilin,81,1,18,1,0,5
Fujian,267,0,45,6,0,6
Guizhou,127,1,17,18,0,7
Guangdong,1177,1,212,18,0,45
Qinghai,18,0,5,0,0,2
Tibet,1,0,0,0,0,0
Sichuan,417,1,85,12,0,5
Ningxia,53,0,22,4,0,9
Hainan,144,3,20,6,0,1
Taiwan,18,0,1,0,0,0
Hong Kong,49,1,0,11,0,0
Macau,10,0,1,0,0,0
