Beijing,375,4,98,3,1,18
Tianjin,122,3,37,2,0,6
Shanghai,326,1,124,8,0,34
Chongqing,544,5,184,7,0,32
Hebei,291,3,101,8,0,14
Henan,1212,13,391,28,2,34
Yunnan,168,0,42,6,0,6
Liaoning,119,1,31,0,0,2
Heilongjiang,425,11,68,6,0,21
Hunan,1001,2,425,13,0,61
Anhui,950,6,221,16,0,28
Shandong,532,2,156,9,0,20
Xinjiang,70,1,10,5,0,4
Jiangsu,604,0,186,11,0,29
Zhejiang,1162,0,428,7,0,25
Jiangxi,913,1,210,13,0,23
Hubei,56249,1596,5623,1843,139,849
Guangxi,235,2,44,9,0,8
Gansu,90,2,49,0,0,10
Shanxi,128,0,46,1,0,8
Inner Mongolia,68,0,7,3,0,1
Shaanxi,232,0,60,2,0,6
Jilin,88,1,26,2,0,1
Fujian,285,0,71,4,0,8
Guizhou,143,1,41,3,0,13
Guangdong,1294,2,410,33,0,48
Qinghai,18,0,13,0,0,2
Tibet,1,0,1,0,0,0
Sichuan,470,1,119,7,0,5
Ningxia,70,0,33,3,0,9
Hainan,162,4,39,3,0,-4
Taiwan,18,0,2,0,0,0
Hong Kong,56,1,1,0,0,0
Macau,10,0,3,0,0,0
