Beijing,212,1,12,21,0,3
Tianjin,60,0,1,12,0,0
Shanghai,203,1,10,21,0,0
Chongqing,337,2,9,37,0,2
Hebei,113,1,3,9,0,0
Henan,566,2,16,73,0,6
Yunnan,117,0,5,12,0,2
Liaoning,74,0,1,4,0,0
Heilongjiang,121,2,2,26,0,0
Hunan,521,0,22,58,0,6
Anhui,408,0,14,68,0,7
Shandong,259,0,7,29,0,1
Xinjiang,24,0,0,3,0,0
Jiangsu,271,0,8,35,0,1
Zhejiang,724,0,43,63,0,11
Jiangxi,391,0,18,58,0,6
Hubei,13522,414,386,2345,64,91
Guangxi,127,0,7,16,0,5
Gansu,55,0,3,4,0,0
Shanxi,74,0,2,8,0,-1
Inner Mongolia,34,0,1,7,0,0
Shaanxi,128,0,0,12,0,0
Jilin,31,0,1,8,0,0
Fujian,179,0,1,20,0,1
Guizhou,46,0,2,8,0,0
Guangdong,725,0,21,93,0,6
Qinghai,13,0,0,2,0,0
Tibet,1,0,0,0,0,0
Sichuan,254,1,14,23,0,3
Ningxia,31,0,1,3,0,1
Hainan,72,1,4,8,0,0
Taiwan,10,0,0,0,0,0
Hong Kong,15,0,0,0,0,0
Macau,8,0,0,0,0,0
