Beijing,537,8,401,23,0,1
Tianjin,141,3,133,4,0,0
Shanghai,404,4,329,10,0,1
Chongqing,577,6,570,0,0,0
Hebei,319,6,310,0,0,0
Henan,1274,22,1250,1,0,0
Yunnan,176,2,172,0,0,0
Liaoning,127,2,124,1,0,0
Heilongjiang,484,13,465,0,0,-1
Hunan,1018,4,1014,0,0,0
Anhui,990,6,984,0,0,0
Shandong,768,7,752,2,0,2
Xinjiang,76,3,73,0,0,0
Jiangsu,633,0,631,0,0,0
Zhejiang,1238,1,1221,1,0,2
Jiangxi,936,1,934,0,0,0
Hubei,67800,3153,59882,0,9,449
Guangxi,254,2,250,0,0,0
Gansu,136,2,114,0,0,0
Shanxi,133,0,133,0,0,0
Inner Mongolia,75,1,74,0,0,0
Shaanxi,248,3,239,0,0,0
Jilin,93,1,92,0,0,0
Fujian,313,1,295,6,0,0
Guizhou,146,2,144,0,0,0
Guangdong,1415,8,1332,8,0,3
Qinghai,18,0,18,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,543,3,536,0,0,0
Ningxia,75,0,75,0,0,0
Hainan,168,6,161,0,0,0
Taiwan,195,2,28,26,0,0
Hong Kong,356,4,100,39,0,0
Macau,24,0,10,4,0,0
