Beijing,36,0,1,14,0,1
Tianjin,8,0,0,4,0,0
Shanghai,20,0,1,4,0,1
Chongqing,27,0,0,18,0,0
Hebei,2,1,0,1,0,0
Henan,9,0,0,4,0,0
Yunnan,5,0,0,3,0,0
Liaoning,4,0,0,1,0,0
Heilongjiang,4,1,0,2,1,0
Hunan,24,0,0,15,0,0
Anhui,15,0,0,6,0,0
Shandong,15,0,0,9,0,0
Xinjiang,2,0,0,0,0,0
Jiangsu,9,0,0,4,0,0
Zhejiang,43,0,1,16,0,1
Jiangxi,18,0,0,11,0,0
Hubei,549,24,31,105,7,3
Guangxi,23,0,0,18,0,0
Gansu,2,0,0,0,0,0
Shanxi,1,0,0,0,0,0
Inner Mongolia,1,0,0,1,0,0
Shaanxi,5,0,0,2,0,0
Jilin,3,0,0,2,0,0
Fujian,10,0,0,5,0,0
Guizhou,3,0,0,0,0,0
Guangdong,53,0,2,21,0,0
Qinghai,0,0,0,0,0,0
Tibet,0,0,0,0,0,0
Sichuan,15,0,0,7,0,0
Ningxia,2,0,0,1,0,0
Hainan,8,0,0,3,0,0
Taiwan,3,0,0,2,0,0
Hong Kong,2,0,0,0,0,0
Macau,2,0,0,0,0,0
