Beijing,111,1,4,20,0,0
Tianjin,27,0,0,3,0,0
Shanghai,96,1,5,30,0,1
Chongqing,147,0,1,15,0,1
Hebei,48,1,0,15,0,0
Henan,206,2,1,38,1,1
Yunnan,55,0,0,11,0,0
Liaoning,39,0,1,5,0,1
Heilongjiang,38,1,0,5,0,0
Hunan,221,0,0,78,0,0
Anhui,152,0,2,46,0,2
Shandong,130,0,1,35,0,1
Xinjiang,13,0,0,3,0,0
Jiangsu,99,0,1,29,0,0
Zhejiang,296,0,3,123,0,0
Jiangxi,109,0,3,0,0,0
Hubei,3554,125,88,0,0,8
Guangxi,58,0,2,7,0,0
Gansu,24,0,0,5,0,0
Shanxi,27,0,1,0,0,1
Inner Mongolia,16,0,0,1,0,0
Shaanxi,56,0,0,10,0,0
Jilin,9,0,0,1,0,0
Fujian,84,0,0,4,0,0
Guizhou,9,0,1,0,0,1
Guangdong,277,0,5,70,0,1
Qinghai,6,0,0,0,0,0
Tibet,1,0,0,1,0,0
Sichuan,108,1,1,18,1,1
Ningxia,12,0,0,1,0,0
Hainan,43,1,0,3,0,0
Taiwan,8,0,0,0,0,0
Hong Kong,10,0,0,2,0,0
Macau,7,0,0,0,0,0
