Beijing,584,8,434,2,0,10
Tianjin,180,3,140,4,0,5
Shanghai,526,6,348,4,0,5
Chongqing,579,6,570,0,0,0
Hebei,326,6,310,1,0,0
Henan,1276,22,1251,0,0,0
Yunnan,184,2,172,1,0,0
Liaoning,141,2,124,0,0,0
Heilongjiang,489,13,469,1,0,0
Hunan,1019,4,1014,0,0,0
Anhui,990,6,984,0,0,0
Shandong,778,7,754,3,0,1
Xinjiang,76,3,73,0,0,0
Jiangsu,651,0,632,4,0,1
Zhejiang,1260,1,1228,2,0,0
Jiangxi,937,1,935,0,0,0
Hubei,67802,3203,63612,0,4,141
Guangxi,254,2,252,0,0,0
Gansu,138,2,127,0,0,0
Shanxi,137,0,133,0,0,0
Inner Mongolia,117,1,74,0,0,0
Shaanxi,255,3,244,0,0,2
Jilin,98,1,92,0,0,0
Fujian,349,1,300,4,0,1
Guizhou,146,2,144,0,0,0
Guangdong,1514,8,1368,7,0,3
Qinghai,18,0,18,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,555,3,537,1,0,0
Ningxia,75,0,75,0,0,0
Hainan,168,6,162,0,0,0
Taiwan,348,5,50,9,0,5
Hong Kong,845,4,173,43,0,26
Macau,43,0,10,2,0,0
