Beijing,372,3,80,6,0,11
Tianjin,120,3,31,1,0,10
Shanghai,318,1,90,3,0,28
Chongqing,537,5,152,8,1,24
Hebei,283,3,87,18,0,19
Henan,1184,11,357,15,1,61
Yunnan,162,0,36,6,0,9
Liaoning,119,1,29,2,0,7
Heilongjiang,419,11,47,24,2,14
Hunan,988,2,364,20,0,25
Anhui,934,6,193,24,1,36
Shandong,523,2,136,14,0,31
Xinjiang,65,1,6,2,0,0
Jiangsu,593,0,157,23,0,18
Zhejiang,1155,0,403,10,0,43
Jiangxi,900,1,187,28,0,17
Hubei,54406,1457,4774,6200,147,1315
Guangxi,226,2,36,4,0,3
Gansu,90,2,39,0,0,0
Shanxi,127,0,38,1,0,2
Inner Mongolia,65,0,6,4,0,0
Shaanxi,230,0,54,1,0,8
Jilin,86,1,25,2,0,1
Fujian,281,0,63,2,0,6
Guizhou,140,1,28,5,0,1
Guangdong,1261,2,362,20,0,48
Qinghai,18,0,11,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,463,1,114,12,0,10
Ningxia,67,0,24,3,0,0
Hainan,159,4,43,2,0,13
Taiwan,18,0,2,0,0,1
Hong Kong,56,1,1,3,0,0
Macau,10,0,3,0,0,0
