Beijing,593,8,503,3,0,8
Tianjin,186,3,172,1,0,1
Shanghai,628,7,489,6,0,4
Chongqing,579,6,570,0,0,0
Hebei,328,6,315,1,0,1
Henan,1276,22,1254,0,0,0
Yunnan,184,2,176,0,0,0
Liaoning,145,2,140,0,0,2
Heilongjiang,861,13,471,20,0,1
Hunan,1019,4,1014,0,0,0
Anhui,991,6,984,0,0,0
Shandong,784,7,761,0,0,0
Xinjiang,76,3,73,0,0,0
Jiangsu,653,0,642,0,0,0
Zhejiang,1268,1,1244,0,0,0
Jiangxi,937,1,936,0,0,0
Hubei,67803,3222,64435,0,0,33
Guangxi,254,2,252,0,0,0
Gansu,139,2,137,0,0,1
Shanxi,194,0,135,8,0,0
Inner Mongolia,193,1,94,3,0,0
Shaanxi,256,3,251,0,0,0
Jilin,102,1,96,0,0,0
Fujian,353,1,333,0,0,2
Guizhou,146,2,144,0,0,0
Guangdong,1571,8,1471,5,0,9
Qinghai,18,0,18,0,0,0
Tibet,1,0,1,0,0,0
Sichuan,560,3,552,0,0,2
Ningxia,75,0,75,0,0,0
Hainan,168,6,162,0,0,0
Taiwan,395,6,155,0,0,31
Hong Kong,1017,4,485,0,0,26
Macau,45,0,16,0,0,0
