辽宁省,房地产投资_累计增长,-1.8,-15.1,-17,0,9,10.5,10,9.4,8.3,9.5,9,2.2,9.4,21.9,10.8,0,13.5,10.7,9.9,10.9,12,13.9,15.5,16.1
辽宁省,房地产住宅投资_累计值,547.4884,313.2242,88.7809,0,2188.3502,2138.2388,2013.3792,1829.3278,1563.3913,1355.5948,1150.1487,773.6677,548.7791,358.7317,103.259,0,1944.4588,1872.1603,1770.2796,1614.808,1400.0643,1188.9371,990.8225,708.6308
辽宁省,房地产住宅投资_累计增长,-0.2,-12.7,-14,0,12.5,14.2,13.7,13.3,11.7,14,16.1,9.2,18.3,33.7,19.9,0,16.2,13.8,13.3,13.7,14,15.1,15.6,17.3
吉林省,房地产投资_累计值,130.0138,46.5721,11.6689,0,1315.522,1263.3654,1164.1421,1014.4162,830.4024,633.5031,477.4939,319.0637,118.863,45.9028,11.8822,0,1175.8793,1129.859,1007.4549,869.3222,696.8611,532.8577,375.9577,253.7204
吉林省,房地产投资_累计增长,9.4,1.5,-1.8,0,11.9,11.8,15.6,16.7,19.2,18.9,27,25.8,20.9,28.3,13.8,0,29.2,30.1,27.9,28.5,26.8,22.8,17,31
吉林省,房地产住宅投资_累计值,99.3414,34.042,8.5158,0,970.9942,931.0179,860.6321,737.2487,605.2289,466.5789,358.5274,241.6757,91.2149,35.1374,9.161,0,841.0175,804.8854,732.2965,639.2536,513.8193,390.5296,274.8927,183.7862
吉林省,房地产住宅投资_累计增长,8.9,-3.1,-7,0,15.5,15.7,17.5,15.3,17.8,19.5,30.4,31.5,29.8,35.9,11.9,0,32.7,32.4,32.4,34.7,32.3,27.8,21.8,36.6
黑龙江省,房地产投资_累计值,69.5599,21.2098,1.1712,0,958.0066,911.3123,811.6767,705.7484,546.9347,441.7863,339.1663,184.4569,82.3762,27.0637,2.0245,0,944.4049,901.5086,807.3795,686.8334,533.8824,414.2757,303.768,171.9393
黑龙江省,房地产投资_累计增长,-15.6,-21.6,-42.1,0,1.4,1.1,0.5,2.8,2.4,6.6,11.7,7.3,7.4,9.6,-0.6,0,15.8,17,19.2,21.7,25.7,27,30,27.6
黑龙江省,房地产住宅投资_累计值,54.3334,16.3063,0.9638,0,687.8253,655.1521,598.173,522.4002,398.4832,323.3989,252.153,145.313,65.4962,19.8828,1.6003,0,647.7699,616.8944,546.4697,459.9731,353.4024,272.571,199.6908,105.5915
黑龙江省,房地产住宅投资_累计增长,-17,-18,-39.8,0,6.2,6.2,9.5,13.6,12.8,18.6,26.3,37.6,36.7,25.7,33.4,0,16.8,16.9,18.6,18.4,18.7,18.2,21,15.5
上海市,房地产投资_累计值,1194.7842,859.965,575.3746,0,4231.3761,3749.9584,3348.7605,2966.4188,2584.2312,2230.3038,1883.144,1536.631,1230.0846,937.1135,626.8782,0,4033.1832,3573.5614,3201.4421,2853.6613,2491.1393,2153.9724,1816.9121,1478.1702
上海市,房地产投资_累计增长,-2.9,-8.2,-8.2,0,4.9,4.9,4.6,4,3.7,3.5,3.6,4,4,3,3.5,0,4.6,4.7,4.8,5.3,5.3,4.7,3.6,3
上海市,房地产住宅投资_累计值,598.5709,431.016,292.7558,0,2318.1257,2068.7819,1850.7074,1654.4167,1431.1513,1230.2393,1038.6304,854.7561,676.1737,502.344,333.9632,0,2225.917,1959.5576,1763.3386,1575.5182,1367.0996,1180.9393,997.4045,810.3747
上海市,房地产住宅投资_累计增长,-11.5,-14.2,-12.3,0,4.1,5.6,5,5,4.7,4.2,4.1,5.5,4.7,2.3,4,0,3.4,2.2,3.5,3.3,3.2,3,4.1,5.8
江苏省,房地产投资_累计值,3790.4037,2717.8193,1333.967,0,12009.3475,11202.5769,10226.9891,9239.1598,8139.4743,7150.0596,6090.8601,4927.4938,3803.3537,2732.1028,1511.8242,0,10982.3369,10300.5737,9447.6596,8625.2162,7580.5473,6699.1832,5653.3405,4632.7369
江苏省,房地产投资_累计增长,-0.3,-0.5,-11.8,0,9.4,8.8,8.2,7.1,7.4,6.7,7.7,6.4,7.8,4.9,3,0,14.1,16,16.5,17.6,17.6,18.4,16.6,19.3
江苏省,房地产住宅投资_累计值,3028.3473,2179.9728,1070.7182,0,9461.9838,8832.2712,8049.2265,7257.6544,6390.2151,5609.78,4773.6433,3864.42,2965.1281,2140.0368,1176.8855,0,8366.1809,7862.715,7194.7672,6568.3035,5753.0736,5069.0051,4254.9315,3479.8186
江苏省,房地产住宅投资_累计增长,2.1,1.9,-9,0,13.1,12.3,11.9,10.5,11.1,10.7,12.2,11.1,12.8,11.1,7.9,0,14.4,16.8,17,18.4,18,18.7,16.7,19.7
浙江省,房地产投资_累计值,2968.3669,2044.6521,1089.4757,0,10682.9713,9958.0998,8984.1347,8055.4849,6960.0159,6043.0388,5166.8744,3921.1929,2965.2716,2133.8778,1205.2647,0,9944.9348,9271.6991,8325.5862,7454.9738,6462.6226,5610.3893,4795.0283,3569.3685
浙江省,房地产投资_累计增长,0.1,-4.2,-9.6,0,7.4,7.4,7.9,8.1,7.7,7.7,7.8,9.9,11.3,12.3,19.3,0,20.9,22.5,22.5,23.4,24.3,24.5,24.2,22
浙江省,房地产住宅投资_累计值,2067.9111,1403.8034,765.1877,0,7727.1077,7258.2112,6536.5866,5869.7769,5074.6939,4393.1262,3765.2911,2829.7237,2129.0582,1486.9481,862.2014,0,7156.4509,6706.6106,6034.1656,5409.0019,4681.4688,4032.1297,3413.5208,2500.6764
浙江省,房地产住宅投资_累计增长,-2.9,-5.6,-11.3,0,8,8.2,8.3,8.5,8.4,9,10.3,13.2,15.4,13.7,31,0,26.8,28.8,28.6,30.1,31.2,31,30.7,25.1
